Stationcode,Locations,Lat,Lon,Capitalcity,State,Temperature,D.O,pH,Conductivity,B.O.D,Nitrate,Fecalcaliform,Totalcaliform,class,Unnamed: 15
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",15.700179,73.905388,Panaji,GOA,26.0,6.8,6.2,226,1.6,0.18,9,151.0,no,
1546,RIVER KHANDEPAR AT OPA - PONDA,15.41059,74.054326,Panaji,GOA,27.8,7.1,5.9,93,1.8,0.28,9,131.0,no,
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",15.360402,74.106919,Panaji,GOA,26.3,7.4,6.2,76,1.3,0.41,11,133.0,no,
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",15.243091,74.141403,Panaji,GOA,25.7,7.3,6.2,113,1.2,0.33,9,137.0,no,
1545,RIVER MADAI AT DABOS -  VALPOI,15.53083,74.149707,Panaji,GOA,29.0,7.3,5.9,100,1.3,0.27,6,173.0,no,
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSA-PANAJI,15.574892,73.806667,Panaji,GOA,26.9,6.0,5.9,273,1.8,0.31,10,171.0,no,
2271,"RIVER SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAO- CANACONA NATIONAL HIGHWAY)",15.196983,73.970147,Panaji,GOA,27.0,6.1,6.5,201,2.0,0.43,9,149.0,yes,
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",15.155386,73.947209,Panaji,GOA,27.5,6.2,6.3,245,1.8,0.31,7,135.0,no,
1547,RIVER TALPONA AT CANACONA,14.993115,74.047638,Panaji,GOA,28.3,7.0,6.5,75,0.9,0.22,7,166.0,yes,
1544,"VALVANT AT SANKLI - BICHOLIM, GOA",15.558287,74.012385,Panaji,GOA,29.0,7.3,6.0,74,1.6,0.11,8,181.0,no,
2651,"AMBA RIVER AT D/S OF WAKEN BRIDGE-U/S OF JS PETRO CHEMICALS, WAKENPHATA, ROHA",19.314356,73.179349,Mumbai,MAHARASHTRA,28.2,7.1,7.9,108,3.3,0.42,65,137.0,yes,
1461,"BHATSA AT D/S OF PISE DAM NR PISE VILL (ULHAS), MAHARASHTRA",19.314356,73.179349,Mumbai,MAHARASHTRA,,7.1,7.7,111,4.4,0.32,,,yes,
2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",19.453808,73.354313,Mumbai,MAHARASHTRA,27.4,7.0,8.0,129,3.5,0.49,40,105.0,yes,
2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",19.455924,73.329604,Mumbai,MAHARASHTRA,27.3,7.0,8.0,130,3.3,0.46,33,93.0,yes,
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",19.330199,73.479342,Mumbai,MAHARASHTRA,28.5,5.7,7.4,2323,6.3,1.47,400,541.0,yes,
2670,"KAN RIVER NEAR SAKRI WATER WORKS, SAKRI, DHULE",19.314356,73.179349,Mumbai,MAHARASHTRA,28.4,5.9,7.6,462,4.9,2.47,23,63.0,yes,
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",19.410646,73.28532,Mumbai,MAHARASHTRA,28.4,7.0,7.7,107,3.8,0.40,131,285.0,yes,
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),19.186689,72.974311,Mumbai,MAHARASHTRA,28.9,6.2,7.4,299,5.1,0.95,209,401.0,yes,
2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",18.414521,73.194728,Mumbai,MAHARASHTRA,28.2,5.9,7.8,33259,6.8,1.61,114,228.0,yes,
2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",18.477576,73.160636,Mumbai,MAHARASHTRA,28.9,7.2,7.9,77,3.2,0.42,164,282.0,yes,
2168,MITHI RIVER,19.096209,72.868764,Mumbai,MAHARASHTRA,27.0,3.2,7.4,28018,46.0,1.67,908,1164.0,yes,
2676,"MUCHKUNDI RIVER AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",16.802686,73.5198,Mumbai,MAHARASHTRA,27.9,6.8,7.8,350,2.6,1.99,2,72.0,yes,
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",18.815147,77.162896,Mumbai,MAHARASHTRA,26.8,6.9,7.5,133,3.2,0.55,252,409.0,yes,
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",18.838184,73.092617,Mumbai,MAHARASHTRA,27.2,6.9,7.5,143,3.4,0.54,149,307.0,yes,
2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, KHARPADA, KHALAPUR, RAIGAD",18.838184,73.092617,Mumbai,MAHARASHTRA,26.8,6.1,6.9,609,4.2,3.10,65,135.0,yes,
2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",18.884244,73.163172,Mumbai,MAHARASHTRA,26.9,6.8,7.4,129,3.2,0.86,51,133.0,yes,
2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD",18.822046,73.282065,Mumbai,MAHARASHTRA,26.8,6.7,7.4,130,3.2,0.75,45,124.0,yes,
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR. RAIGAD",18.817902,73.27484,Mumbai,MAHARASHTRA,26.9,6.6,7.4,130,5.0,0.74,67,158.0,yes,
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",18.784141,73.354198,Mumbai,MAHARASHTRA,26.9,6.7,7.5,120,3.6,0.73,85,226.0,yes,
2696,"PEHLAR DAM ON PEHLAR R. INLET OF WATER WORKS, VASAI, THANE.",19.444305,72.898069,Mumbai,MAHARASHTRA,26.2,7.1,7.9,139,3.2,0.45,74,147.0,yes,
2199,SAVITRI RIVER AT OVALE VILLAGE.,19.273911,72.961079,Mumbai,MAHARASHTRA,27.4,6.0,7.4,13925,59.1,3.08,4,116.0,yes,
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",19.273911,72.961079,Mumbai,MAHARASHTRA,26.4,6.7,7.7,274,2.3,2.04,5,88.0,yes,
2702,"SAVITRI AT SHEDAV DOH,,RAIGAD",18.029637,73.318825,Mumbai,MAHARASHTRA,26.7,6.3,7.9,326,2.5,2.32,2,71.0,yes,
2703,SAVITRI RIVER AT DADLI BRIDGE,18.029637,73.318825,Mumbai,MAHARASHTRA,27.3,6.3,7.9,7392,2.4,6.41,4,71.0,yes,
2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",18.029637,73.318825,Mumbai,MAHARASHTRA,27.4,6.3,7.7,12051,4.4,5.37,4,102.0,yes,
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",19.285012,72.880977,Mumbai,MAHARASHTRA,27.6,7.0,8.3,162,3.8,0.48,44,90.0,no,
2707,"SURYA RIVER AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",19.692541,72.851699,Mumbai,MAHARASHTRA,27.5,7.0,8.3,212,3.6,0.44,47,90.0,no,
2708,"SURYA AT INTAKE OF VASAI-VIRAR W/S SCHEME, MASVAN, PALGHAR",19.697587,72.85074,Mumbai,MAHARASHTRA,27.5,7.1,8.3,227,3.2,0.48,67,124.0,no,
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",19.51117,73.068034,Mumbai,MAHARASHTRA,26.9,6.8,8.2,314,4.3,0.45,28,69.0,no,
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",19.208841,73.161056,Mumbai,MAHARASHTRA,25.9,6.8,7.8,151,3.4,0.50,601,740.0,yes,
1094,ULHAS AT U/S OF BADLAPUR,19.162412,73.256884,Mumbai,MAHARASHTRA,25.9,7.0,7.8,123,3.4,0.44,42,100.0,yes,
2162,ULHAS ATJAMBHUL WATER WORKS.,19.216198,73.240218,Mumbai,MAHARASHTRA,26.0,6.9,7.8,139,3.3,0.76,85,169.0,yes,
2712,"VAITARNA NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE",19.518231,72.850182,Mumbai,MAHARASHTRA,26.9,6.8,8.2,313,4.0,0.49,49,99.0,no,
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,19.518231,72.850182,Mumbai,MAHARASHTRA,24.8,6.7,7.8,215,2.5,0.83,2,51.0,yes,
2713,"VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI, RATNAGIRI. ",19.518231,72.850182,Mumbai,MAHARASHTRA,26.2,6.7,7.8,204,2.5,0.77,2,68.0,yes,
2714,VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE,19.518231,72.850182,Mumbai,MAHARASHTRA,25.3,6.9,7.7,205,2.2,0.93,2,55.0,yes,
1342,ACHENKOIL AT THUMPAMON,9.32341,76.451728,Thiruvananthapuram,KERALA,26.6,7.1,6.9,72,0.5,0.25,278,641.0,yes,
1443,ACHENKOIL AT CHENNITHULA,9.32341,76.451728,Thiruvananthapuram,KERALA,26.8,6.6,6.9,70,0.9,0.49,223,495.0,yes,
2297,R ANCHARAKANDY AT MERUVAMBA,9.32341,76.451728,Thiruvananthapuram,KERALA,26.6,6.9,7.1,52,0.8,0.18,46,520.0,yes,
2319,R ANCHARAKANDY AT MERUVAMBA,9.32341,76.451728,Thiruvananthapuram,KERALA,26.8,7.2,7.0,830,0.8,0.16,94,654.0,yes,
2286,R AYROOR AT AYROOR BRIDGE,9.358285,76.728298,Thiruvananthapuram,KERALA,29.3,6.3,6.9,95,1.3,0.99,750,1325.0,yes,
2331,R BHARATHAPUZHA AT KUTTIPPURAM,10.842308,76.030487,Thiruvananthapuram,KERALA,25.4,7.2,7.4,164,0.9,0.46,1325,2225.0,yes,
2332,R BHARATHAPUZHA AT PATTAMBI,10.806784,76.196485,Thiruvananthapuram,KERALA,25.5,6.9,7.5,231,0.8,0.55,1000,1725.0,yes,
1154,CHALAKUDY AT PULICKALKA-DAVU,10.308027,76.333678,Thiruvananthapuram,KERALA,26.6,6.5,6.9,101,1.3,0.47,468,1127.0,yes,
20,"CHALIYAR AT KOOLIMADU, KERALA",11.272018,75.97644,Thiruvananthapuram,KERALA,24.7,7.1,7.1,64,0.6,0.40,283,646.0,yes,
21,CHALIYAR AT CHUNGAPALLY,11.334237,76.029521,Thiruvananthapuram,KERALA,24.8,7.1,7.1,4600,0.6,0.35,229,538.0,yes,
1572,CHANDRAGIRI AT PADIYATHADKA,11.334237,76.029521,Thiruvananthapuram,KERALA,28.0,7.5,7.2,52,0.6,0.15,285,900.0,yes,
1573,CHITTHRAPUZHA AT IRUMPANAM,9.962188,76.361794,Thiruvananthapuram,KERALA,27.4,2.0,6.8,265,2.4,2.30,1525,5425.0,yes,
1524,"O/W. -NEAR PARTAP NAGAR BRIIDGE  -KAKINADA , E.G.DIST., A.P",16.971834,82.223767,Hyderabad,ANDHRA PRADESH,25.5,7.3,7.3,1110,5.0,3,17,0.2,yes,
1792,"B/W  -NEAR CKM COLLEGE , ENUMAMULA (V) ,WARANGAL DIST.",18.000114,79.609852,Hyderabad,ANDHRA PRADESH,27.0,7.1,7.1,2749,63.6,32,240,1.51,yes,
1794,"B/W  - MANAKONDUR (V) , KARIMNAGAR DIST., A.P",18.401288,79.18448,Hyderabad,ANDHRA PRADESH,26.5,7.7,7.7,927,9.8,21,1600,1.93,yes,
1795,"B/W. - PANCHAYAT OFFICE ,,BOLLARAM (V) MEDAK DIST., A.P",17.524157,78.323286,Hyderabad,ANDHRA PRADESH,26.5,7.1,7.1,6995,10.7,,193,0.68,yes,
1555,"AT KALA AMB, H.P",30.499231,77.207026,Shimla,HIMACHAL PRADESH,25.5,7.5,7.5,407,0.76,6,10,0.04,yes,
1556,"AT PAONTA SAHIB, H.P",30.445283,77.602057,Shimla,HIMACHAL PRADESH,25.0,7.4,7.4,595,0.72,6,11,0.03,yes,
1557,"AT PARWANOO, H.P",30.837164,76.961426,Shimla,HIMACHAL PRADESH,22.5,7.8,7.8,410,0.06,,2,0.05,yes,
1558,"AT BADDI,  H.P",30.957826,76.791356,Shimla,HIMACHAL PRADESH,24.5,7.9,7.9,500,0.98,,10,0.15,yes,
1559,"AT BAROTIWALA, H.P",30.922552,76.831733,Shimla,HIMACHAL PRADESH,24.5,7.8,7.8,369,1.24,8,32,0.14,yes,
1560,"AT NALAGARH, H.P",31.098266,77.123484,Shimla,HIMACHAL PRADESH,25.0,7.9,7.9,1026,0.22,,2,0.17,yes,
1561,"AT DAMTAL, H.P",31.10581,77.132716,Shimla,HIMACHAL PRADESH,21.7,7.6,7.6,691,5.22,7,33,0.18,yes,
1562,"AT UNA, H.P",,,Shimla,HIMACHAL PRADESH,20.0,7.6,7.6,529,2.52,4,26,0.74,yes,
1872,SHIMLA D/S OF MSW DUMPING SITE,,,Shimla,HIMACHAL PRADESH,12.0,7.2,7.2,512,,49,120,0.46,yes,
1873,DHARAMSHALA KANGRA D/S OF MSW DUMPING SITE,,,Shimla,HIMACHAL PRADESH,19.0,5.9,5.9,281,0.31,4,17,0.5,no,
1874,SOLAN-D/S OF MSW DUMPING SITE,,,Shimla,HIMACHAL PRADESH,20.0,8.0,8.0,510,4.63,25,69,0.28,yes,
1875,MANDI-D/S OF MSW DUMPING SITE,,,Shimla,HIMACHAL PRADESH,18.0,7.7,7.7,257,1.17,920,2400,0.37,yes,
1876,PARWANOO INDUSTRIAL AREA,,,Shimla,HIMACHAL PRADESH,23.0,7.5,7.5,658,0.22,,8,0.12,yes,
1877,BADDI INDUSTRIAL AREA,,,Shimla,HIMACHAL PRADESH,24.5,7.7,7.7,372,1.02,2,28,0.19,yes,
1878,BAROTIWALA INDUSTRIAL AREA,,,Shimla,HIMACHAL PRADESH,25.0,7.5,7.5,437,1.49,15,50,0.07,yes,
1879,NALAGARH INDUSTRIAL AREA,,,Shimla,HIMACHAL PRADESH,25.0,7.1,7.1,1101,1.26,,15,0.14,yes,
1880,KALA AMB INDUSTRIAL AREA,,,Shimla,HIMACHAL PRADESH,26.0,7.2,7.2,428,2.67,7,10,0.04,yes,
1881,PAONTA SAHIB INDUSTRIAL AREA,,,Shimla,HIMACHAL PRADESH,24.0,7.6,7.6,540,0.64,6,10,0.06,yes,
1882,MEHATPUR INDUSTRIAL AREA,,,Shimla,HIMACHAL PRADESH,19.5,7.7,7.7,722,0.85,8,20,0.52,yes,
1883,UNA INDUSTRIAL AREA,,,Shimla,HIMACHAL PRADESH,19.5,7.6,7.6,655,5.29,9,43,0.3,yes,
2628,HAND PUMP AT SHAMSHI,,,Shimla,HIMACHAL PRADESH,13.0,7.8,7.8,435,,,,0.27,yes,
2629,HAND PUMP AT MANDI TOWN,,,Shimla,HIMACHAL PRADESH,21.0,7.6,7.6,647,1.46,,,0.06,yes,
2630,HAND PUMP AT HAMIRPUR TOWN,,,Shimla,HIMACHAL PRADESH,15.0,7.0,7.0,654,1.67,5,20,0.48,yes,
2631,HAND PUMP AT NADAUN TOWN,,,Shimla,HIMACHAL PRADESH,13.0,6.7,6.7,669,6.08,2,8.5,0.32,yes,
2632,HAND PUMP AT BILASPUR TOWN,,,Shimla,HIMACHAL PRADESH,22.5,7.6,7.6,851,4.37,,,0.25,yes,
2633,HAND PUMP AT RECONGPEO,,,Shimla,HIMACHAL PRADESH,9.0,8.9,8.9,244,6.59,,,0.24,no,
2634,HAND PUMP AT SHIMLA,,,Shimla,HIMACHAL PRADESH,10.3,7.9,7.9,248,0.03,6,14,0.13,yes,
2635,HAND PUMP AT RAMPUR,,,Shimla,HIMACHAL PRADESH,10.0,8.2,8.2,375,0.13,,,0.11,no,
2636,HAND PUMP AT KANGRA TEMPLE,,,Shimla,HIMACHAL PRADESH,20.5,6.7,6.7,627,0.05,4,27,0.23,yes,
2637,HAND PUMP AT JWALAJI TEMPLE,,,Shimla,HIMACHAL PRADESH,22.5,7.9,7.9,742,1.04,7,17,0.06,yes,
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,,,Shimla,HIMACHAL PRADESH,21.0,7.8,7.8,484,3.52,8,21,0.09,yes,
2639,HAND PUMP AT CHAMUNDA DEVI TEMPLE/ TOWN,,,Shimla,HIMACHAL PRADESH,21.5,7.5,7.5,107,3.4,7,17,0.71,yes,
2640,HAND PUMP AT SANSARPUR TERRACE IA,,,Shimla,HIMACHAL PRADESH,25.3,7.6,7.6,389,0.59,9,21,0.21,yes,
2641,HAND PUMP AT CHAMBA TOWN,,,Shimla,HIMACHAL PRADESH,15.0,7.3,7.3,680,1.34,4,9,,yes,
2642,HAND PUMP AT DALHOUSIE TOWN,,,Shimla,HIMACHAL PRADESH,15.0,6.6,6.6,226,0.16,4,9,,yes,
2643,HAND PUMP AT SOLAN,,,Shimla,HIMACHAL PRADESH,22.8,7.5,7.5,416,2.95,48,119,0.077,yes,
2644,HAND PUMP AT PARWANOO IA,,,Shimla,HIMACHAL PRADESH,24.0,7.2,7.2,507,0.12,,2,0.11,yes,
2645,HAND PUMP AT NAHAN,,,Shimla,HIMACHAL PRADESH,23.5,7.1,7.1,868,0.03,8,12,0.045,yes,
2646,HAND PUMP AT KALA AMB,,,Shimla,HIMACHAL PRADESH,26.0,7.0,7.0,1409,1.79,6,11,0.035,yes,
2647,HAND PUMP AT TAHLIWAL IA,,,Shimla,HIMACHAL PRADESH,20.0,7.0,7.0,888,1.02,7,10,0.21,yes,
2039,SECTOR  15,,,Chandigarh,CHANDIGARH,26.0,7.0,7.0,869,0.62,,,,yes,
2042,SECTOR 47,,,Chandigarh,CHANDIGARH,26.0,7.4,7.4,741,7.77,,,,yes,
2043,PALSORA VILLAGE,,,Chandigarh,CHANDIGARH,26.0,7.2,7.2,870,0.38,,,,yes,
2044,DHANAS VILLAGE,,,Chandigarh,CHANDIGARH,26.0,6.9,6.9,987,2.83,,,,yes,
2045,DADU MAJRA,,,Chandigarh,CHANDIGARH,26.0,7.3,7.3,673,,,,,yes,
1920,KAKCHING (THOUBAL DIST.),,,Imphal,MANIPUR,17.0,,7.8,59,1.9,,,,yes,
1406,"WELL AROUND UDAIPUR (TUBEWELL), TRIPURA",,,Agartala,TRIPURA,26.4,7.9,7.9,348,0.0,,,,yes,
1730,"KUNJBAN, AGARTALA, TRIPURA",,,Agartala,TRIPURA,26.7,7.6,7.6,189,0.23,,,,yes,
1731,"LANKAMURA, TRIPURA",,,Agartala,TRIPURA,27.3,7.8,7.8,89,,,,,yes,
1732,"A.D.NAGAR, AGARTALA, TRIPURA",,,Agartala,TRIPURA,27.2,7.6,7.6,114,,,,,yes,
1733,"SHIBNAGAR, AGARTALA, TRIPURA",,,Agartala,TRIPURA,27.2,7.8,7.8,188,,,,,yes,
1734,"GANDHIGRAM, AGARTALA, TRIPURA",,,Agartala,TRIPURA,26.8,7.5,7.5,170,,,,,yes,
1634,"POLICE BAZAR, SHILLONG, MEGHALAYA",,,Shillong,MEGHALAYA,18.0,6.0,6.0,195,5.0,51,72,0.1,no,
1635,"MAWLAI, SHILLONG,  MEGHALAYA",,,Shillong,MEGHALAYA,19.0,5.0,5.0,238,13.0,60,90,0.1,no,
1636,"INDUSTRIAL ESTATE, BYRNIHAT, MEGHALAYA",,,Shillong,MEGHALAYA,24.75,6.3,6.3,218,3.0,30,20,0.06,no,
1637,"SOHRA CHERRAPUNJEE, MEGHALAYA",,,Shillong,MEGHALAYA,18.0,6.5,6.5,84,4.0,20,26,0.03,yes,
1638,"SHANGPUNG, MEGHALAYA",,,Shillong,MEGHALAYA,18.0,5.8,5.8,120,6.0,13,22,0.1,no,
2824,"DUG WELL AT NAREGAON.VILLAGE- NAREGAON, TALUKA- AURANGABAD, DISTRICT- AURANGABAD.",,,Mumbai,MAHARASHTRA,32.0,8.1,8.1,1077,0.26,2,140,0.85,no,
2825,"BORE WELL AT WAHEGAON, NEAR ZILLA PARISHET SCHOOL. VILLAGE- WAHEGAON, TALUKA- PAITHAN,DISTRICT- AURANGABAD.",,,Mumbai,MAHARASHTRA,28.0,8.6,8.6,3885,5.16,2,47,1.24,no,
2829,"BORE WELL AT MIDC SHIROLI NEARM/S PRATIBHA ENTERPRISES. VILLAGE- SHIROLI, TALUKA- HATKANANGALE,DISTRICT- KOLHAPUR.",,,Mumbai,MAHARASHTRA,23.0,8.6,8.6,823,1.13,5,50,,no,
2830,"BORE WELL AT MIDC GOKUL-SHIRGAON. VILLAGE- GOKUL-SHIRGAON, TALUKA- KARVIR, DISTRICT- KOLHAPUR.",,,Mumbai,MAHARASHTRA,23.0,8.3,8.3,1828,4.36,4,55,,no,
2831,"DUG WELL AT SAKHARALI, NEAR MIDC ISLAMPUR NEAR KRISHNA MILK INDUSTRY. VILLAGE- SAKHARALI,TALUKA- WALWA,DISTRICT- SANGLI.",,,Mumbai,MAHARASHTRA,24.0,7.9,7.9,3819,3.85,4,110,,yes,
2832,"DUG WELL NO.1 AT BRAHMANWADI-ANJANWEL,OWNED BY SHRI. VAIDYA. VILLAGE- ANJANWEL,TALUKA- GUHAGAR, DISTRICT- RATNAGIRI.",,,Mumbai,MAHARASHTRA,25.5,7.4,7.4,358,1.23,3,65,,yes,
2833,"DUG WELL NO.-1 AT GROUP GRAM PANCHAYAT AT ARKETWADI, NEAR MASJID VILLAGE- ARKETWADI,TALUKA- KHED, DISTRICT- RATNAGIRI.",,,Mumbai,MAHARASHTRA,25.5,7.7,7.7,1683,1.77,3,80,,yes,
2834,"DUG WELL NO.2 AT ARKETWADI.VILLAGE- ARKETWADI, TALUKA- KHED, DISTRICT- RATNAGIRI.",,,Mumbai,MAHARASHTRA,27.5,7.9,7.9,597,1.2,2,75,,yes,
2835,"DUG WELL NO. 2, OWNED BY  GROUP GRAM PANCHAYAT, BRAHMANWADI- ANJANWEL. VILLAGE- ANJANWEL, TALUKA- GUHAGAR, DISTRICT- RATNAGIRI.",,,Mumbai,,26.5,7.7,7.7,293,1.22,4,60,,yes,
2295,R CORAPUZHA AT KANAYANKODE,11.422713,75.711707,Thiruvananthapuram,KERALA,26.0,5.6,7.3,1210,1.2,0.41,725,1650.0,yes,
1564,"ITHIKKARA AT AYUR, KERALA",8.898039,76.860597,Thiruvananthapuram,KERALA,27.4,7.1,7.1,2104,0.6,0.64,338,625.0,yes,
2287,R ITHIKKARA AT ITHIKKARA,8.871676,76.801424,Thiruvananthapuram,KERALA,26.5,6.1,7.1,699,0.8,0.66,500,1150.0,yes,
1566,KADALUNDY AT THIRURANGADY,11.035365,75.92724,Thiruvananthapuram,KERALA,28.4,6.0,7.7,94,1.1,0.13,183,370.0,yes,
2293,R KADALUNDI AT HAJIRAPPALLY,9.55727,76.789435,Thiruvananthapuram,KERALA,28.8,6.5,7.5,76,0.8,0.08,275,585.0,yes,
2337,R KADAMBAYAR AT BRAHMAPURAM,10.000969,76.378781,Thiruvananthapuram,KERALA,26.7,1.5,6.6,192,3.6,0.92,881,2978.0,yes,
2338,R KADAMBAYAR AT MANCKAKADAVU,10.02943,76.385622,Thiruvananthapuram,KERALA,26.4,2.0,6.8,79,2.4,0.20,456,1275.0,yes,
42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR, KERALA",9.009768,76.929735,Thiruvananthapuram,KERALA,26.5,7.2,7.1,52,0.6,0.15,298,687.0,yes,
2294,R KALLAI AT KALLAI BRIDGE,11.237594,75.78738,Thiruvananthapuram,KERALA,25.5,4.0,7.5,25964,1.1,0.76,945,1588.0,yes,
1571,KARINGODE AT KAKKADAVU,12.265848,75.282033,Thiruvananthapuram,KERALA,28.0,7.2,7.3,54,0.9,0.25,330,610.0,yes,
1155,KARAMANA AT MOONNATTUMUKKU,8.491478,76.961235,Thiruvananthapuram,KERALA,28.0,0.8,7.1,1239,11.9,1.87,4250,11000.0,yes,
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,10.403773,76.21611,Thiruvananthapuram,KERALA,27.9,6.4,6.5,58,1.3,0.34,255,960.0,no,
2301,R KAVVAI AT KUTTIYOL PALAM,10.403773,76.21611,Thiruvananthapuram,KERALA,28.1,6.3,6.8,77,1.2,0.16,73,208.0,yes,
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,10.600661,76.489711,Thiruvananthapuram,KERALA,28.6,5.4,6.6,80,1.6,0.27,335,775.0,yes,
2326,R KORAYAR AT KANJIKODE,10.799315,76.752098,Thiruvananthapuram,KERALA,25.3,5.8,7.8,666,1.0,0.24,993,1650.0,yes,
1569,R KUPPAM AT THALIPARAMBA,12.038269,75.367452,Thiruvananthapuram,KERALA,28.3,6.6,7.2,12768,1.1,0.13,88,1412.0,yes,
2298,R KUPPAM AT RAYAROM,12.21052,75.44031,Thiruvananthapuram,KERALA,26.1,7.7,7.2,44,1.0,0.28,29,148.0,yes,
1567,R KUTTIYADY AT  KUTTIYADY ESTATE,11.600496,75.585002,Thiruvananthapuram,KERALA,24.3,7.1,7.0,27,0.4,0.11,73,218.0,yes,
1568,"R MAHE AT VALAYAM, KERALA",11.720643,75.670265,Thiruvananthapuram,KERALA,26.0,7.3,7.2,59,0.6,0.19,160,465.0,yes,
2285,R MAMOM AT MAMOM BRIDGE,8.682232,76.819949,Thiruvananthapuram,KERALA,28.5,7.8,7.1,119,0.7,0.87,875,1725.0,yes,
1340,"MANIMALA  AT KALLOOPARA,",9.395511,76.634051,Thiruvananthapuram,KERALA,26.6,7.3,7.1,54,1.3,0.41,415,913.0,yes,
1384,"MANIMALA AT THONDRA, KERALA",9.365136,76.586992,Thiruvananthapuram,KERALA,26.8,7.0,6.6,104,1.5,0.49,500,1000.0,yes,
2307,R MANJESWAR AT BAJRAKKARA BR.,9.365136,76.586992,Thiruvananthapuram,KERALA,28.0,6.0,7.2,92,0.7,0.38,765,1390.0,yes,
1339,"MEENACHIL AT KIDANGOOR, KERALA",9.682108,76.607993,Thiruvananthapuram,KERALA,26.2,6.8,6.6,48,0.5,0.44,1225,2025.0,yes,
2304,R MOGRAL AT MOGRAL BR.,12.572562,74.953026,Thiruvananthapuram,KERALA,28.5,5.6,7.1,20455,0.6,0.58,433,675.0,yes,
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",9.803845,76.455586,Thiruvananthapuram,KERALA,26.5,7.0,7.0,56,1.1,0.43,768,1725.0,yes,
2302,R NEELASWARAM AT NAMBIARKAL DAM,12.269937,75.121154,Thiruvananthapuram,KERALA,29.3,6.7,6.9,2531,0.5,0.22,308,465.0,yes,
1570,R NEELASWARAM AT HOSDURG,12.30593,75.094695,Thiruvananthapuram,KERALA,29.3,6.2,7.2,15362,0.8,0.39,830,1303.0,yes,
1563,"R NEYYAR AT AMARAVILA, KERALA",8.388518,77.105367,Thiruvananthapuram,KERALA,27.0,7.3,7.2,62,0.8,0.95,525,985.0,yes,
2284,R NEYYAR AT ARUVIPURAM,8.424494,77.098174,Thiruvananthapuram,KERALA,27.3,7.6,7.2,59,0.6,0.65,463,1163.0,yes,
2288,R PALLICKAL AT NELLIMUKAL,9.121999,76.700145,Thiruvananthapuram,KERALA,27.9,6.4,6.8,83,0.5,0.42,175,575.0,yes,
1156,"PAMBA AT CHENGANNUR, KERALA",9.318327,76.611085,Thiruvananthapuram,KERALA,27.8,7.0,6.6,50,0.6,0.75,295,578.0,yes,
